5001402	13	30	67
5001405	11	23	77
5001410	14	33	83
5001415	13	30	81
5001421	12	27	57
5001422	13	30	82
5001426	13	30	64
5001427	13	30	64
5001428	13	29	56
5001442	13	30	63
5001452	10	22	54
5001454	12	28	58
5001461	13	32	59
5001465	13	30	70
5001466	13	30	70
5001470	13	30	70
5001475	13	30	70
5001514	13	31	84
5001524	13	30	71
5001526	13	30	71
5001529	13	30	71
5001541	11	23	77
5001543	13	30	71
5001563	13	30	71
5001570	13	30	71
5001580	13	30	63
5001583	13	29	56
5001588	11	23	77
5001595	13	30	71
5001610	13	30	70
5001611	13	30	87
5001612	13	30	74
5001615	11	23	75
5001630	13	30	87
5001639	13	30	87
5001648	13	32	60
5001650	13	30	64
5001651	13	32	60
5001655	13	32	60
5001660	13	30	82
5001665	13	30	87
5001668	13	32	59
5001675	13	30	61
5001682	13	32	60
5001684	13	32	60
5001685	13	32	60
5001714	13	30	65
5001728	13	32	60
5001730	13	30	65
5001744	13	30	87
5001745	13	30	61
5001771	13	30	68
5001773	13	30	71
5001777	13	30	82
5001778	13	30	73
5001782	15	34	86
5001800	13	30	67
5001804	13	30	74
5001805	13	30	69
5001814	13	30	61
5001817	13	30	61
5001823	13	30	66
5001829	13	30	64
5001834	13	30	73
5001837	13	30	70
5001841	13	30	72
5001856	13	30	72
5001861	13	30	70
5001870	13	30	72
5001878	13	30	74
5001898	13	30	64
5001901	13	30	69
5001902	13	30	74
5001903	13	30	72
5001923	13	30	68
5001926	14	33	80
5001934	13	30	87
5001940	13	30	66
5001946	13	30	81
5001959	13	30	70
5001962	13	30	71
5001965	13	30	74
5001972	13	30	69
5001979	13	29	78
5001986	13	30	63
5001988	11	23	55
5001990	13	30	63
5001999	13	29	56
5002005	13	29	78
5002013	13	30	63
5002019	14	33	83
5002022	13	30	68
5002025	13	32	59
5002026	13	30	67
5002031	13	30	64
5002032	13	31	84
5002035	13	30	73
5002043	13	30	71
5002044	13	30	87
5002049	13	30	87
5002051	13	30	71
5002058	13	30	70
5002059	13	30	68
5002061	11	24	62
5002063	11	23	55
5002069	13	30	66
5002076	13	30	63
5002085	12	27	57
5002090	14	33	83
5002091	13	30	66
5002095	13	30	66
5002098	13	30	65
5002099	13	30	72
5002105	13	30	66
5002111	13	30	69
5002113	13	30	69
5002116	13	30	69
5002118	13	30	71
5002119	13	30	70
5002122	13	30	72
5002127	13	30	66
5002128	13	30	71
5002132	13	30	71
5002138	13	30	71
5002139	13	30	68
5002141	13	29	56
5002146	13	30	66
5002149	13	32	59
5002158	13	30	71
5002160	13	30	70
5002163	13	30	73
5002169	13	32	59
5002172	13	30	70
5002179	13	30	73
5002181	13	30	71
5002191	13	30	73
5002195	13	30	70
5002200	13	32	59
5002204	13	32	59
5002205	13	30	64
5002209	13	30	73
5002212	13	30	67
5002215	13	30	67
5002216	13	30	71
5002219	13	29	78
5002223	13	30	63
5002232	13	30	69
5002234	13	30	82
5002237	13	29	56
5002239	13	29	56
5002240	13	30	67
5002242	13	30	74
5002246	13	30	64
5002258	13	30	71
5002259	13	30	73
5002266	13	30	71
5002271	13	30	73
5002283	13	30	73
5002300	11	24	62
5002303	13	30	63
5002304	11	26	85
5002305	13	30	73
5002309	13	32	59
5002319	13	30	71
5002322	15	34	86
5002325	13	30	68
5002328	13	29	56
5002337	13	30	67
5002345	13	30	64
5002354	13	32	60
5002361	13	30	81
5002382	13	30	64
5002386	13	30	87
5002389	13	32	60
5002390	13	30	72
5002418	13	30	64
5002425	13	30	72
5002426	13	29	56
5002433	13	29	56
5002436	13	29	56
5002442	13	30	87
5002445	13	30	72
5002446	13	32	79
5002448	13	29	56
5002449	13	32	60
5002451	13	29	56
5002453	13	32	60
5002457	13	30	73
5002458	14	33	80
5002462	13	30	61
5002467	13	30	71
5002469	13	30	87
5002475	13	30	74
5002483	13	30	63
5002489	13	30	74
5002492	13	30	74
5002495	13	30	72
5002497	13	30	87
5002504	13	30	72
5002506	13	29	56
5002512	13	30	65
5002520	13	30	65
5002523	13	30	74
5002526	13	30	71
5002527	14	33	83
5002535	13	30	74
5002536	13	30	63
5002538	13	30	74
5002542	13	30	87
5002547	13	30	87
5002554	11	23	77
5002556	13	30	63
5002558	13	30	66
5002567	13	31	84
5002586	13	30	74
5002587	13	30	74
5002588	13	30	87
5002591	13	30	87
5002595	13	30	64
5002598	13	30	73
5002612	13	30	69
5002624	13	30	74
5002630	13	30	74
5002640	13	32	59
5002645	13	30	74
5002646	13	32	59
5002647	13	32	60
5002652	13	30	87
5002658	13	30	69
5002667	13	30	87
5002668	13	30	87
5002680	13	30	87
5002682	13	30	87
5002684	13	30	68
5002687	13	30	68
5002688	13	30	69
5002691	14	33	83
5002695	13	30	71
5002699	13	30	71
5002700	13	30	74
5002702	13	30	74
5002705	13	30	69
5002707	13	30	70
5002709	13	30	74
5002713	13	30	72
5002715	13	30	73
5002716	13	30	72
5002717	13	30	74
5002719	13	30	74
5002723	14	33	83
5002725	13	30	74
5002736	13	29	56
5002748	13	30	74
5002750	13	30	70
5002752	13	30	87
5002754	13	30	74
5002758	13	30	73
5002759	13	30	61
5002775	13	30	71
5002776	13	30	72
5002781	14	33	83
5002782	13	30	73
5002788	13	30	74
5002790	13	30	87
5002796	13	30	65
5002797	13	30	66
5002800	13	30	74
5002806	13	30	81
5002816	13	30	64
5002818	13	30	87
5002819	13	30	87
5002822	13	30	64
5002828	13	30	70
5002833	13	30	68
5002834	13	30	65
5002837	13	30	87
5002842	13	30	87
5002849	13	30	74
5002850	13	30	87
5002851	13	30	66
5002869	13	30	73
5002870	13	30	87
5002877	13	30	87
5002884	13	30	81
5002886	13	30	66
5002888	13	30	87
5002893	13	30	87
5002894	13	30	87
5002899	13	30	65
5002903	13	30	73
5002912	13	30	87
5002913	13	30	87
5002917	11	26	85
5002921	13	30	64
5002929	13	29	56
5002934	13	30	72
5002940	13	30	70
5002941	13	30	74
5002947	11	23	55
5002952	13	30	64
5002966	13	30	81
5002968	11	23	75
5002977	13	32	60
5002988	11	26	85
5002999	12	27	57
5003003	13	30	71
5003010	11	24	62
5003012	13	32	59
5003022	13	30	72
5003023	13	30	74
5003024	13	30	63
5003027	13	30	67
5003035	13	30	66
5003038	14	33	83
5003050	14	33	83
5003053	13	30	73
5003054	13	30	66
5003056	14	33	83
5003064	13	30	63
5003070	13	30	71
5003077	14	33	80
5003079	11	24	62
5003083	13	30	67
5003093	13	30	66
5003094	13	30	65
5003098	13	30	72
5003101	13	30	81
5003109	13	30	65
5003118	13	30	74
5003133	13	30	70
5003135	13	30	74
5003136	13	30	72
5003137	13	30	73
5003138	13	30	67
5003156	13	30	74
5003159	13	30	72
5003165	13	30	71
5003170	13	30	72
5003174	13	29	56
5003179	13	30	73
5003196	13	30	73
5003203	13	30	87
5003212	14	33	83
5003216	13	29	78
5003226	13	30	70
5003227	11	26	85
5003228	11	23	55
5003234	13	30	68
5003244	13	30	65
5003248	13	30	73
5003250	13	30	68
5003255	13	30	73
5003265	13	30	72
5003266	13	32	60
5003289	13	30	63
5003295	14	33	83
5003303	13	29	78
5003308	13	30	87
5003315	13	30	87
5003317	13	29	56
5003318	13	29	56
5003319	13	29	56
5003320	13	30	87
5003330	13	30	87
5003337	13	30	87
5003340	11	23	77
5003342	13	30	73
5003346	13	30	70
5003349	13	30	87
5003350	13	29	56
5003359	13	30	87
5003360	13	29	56
5003363	13	32	79
5003383	13	30	87
5003385	13	30	87
5003386	13	30	87
5003394	13	30	73
5003396	13	30	68
5003402	15	34	86
5003406	13	30	65
5003412	13	30	87
5003417	13	30	87
5003426	13	30	65
5003427	13	30	69
5003430	13	30	87
5003436	13	30	69
5003438	13	30	66
5003439	13	30	87
5003444	13	30	68
5003450	13	30	65
5003453	13	30	87
5003455	13	30	69
5003456	13	30	71
5003460	13	30	87
5003465	13	30	64
5003472	13	30	87
5003473	13	30	73
5003477	13	30	66
5003485	13	30	72
5003486	13	30	81
5003507	13	30	68
5003516	13	30	87
5003519	14	33	83
5003536	13	30	71
5003542	13	30	87
5003546	13	30	87
5003550	13	30	61
5003555	13	30	67
5003557	13	30	63
5003571	11	25	76
5003575	11	23	77
5003576	11	23	77
5003585	13	32	60
5003597	13	30	74
5003601	13	30	87
5003607	13	32	59
5003610	13	30	87
5003611	13	30	87
5003612	13	30	87
5003615	13	30	70
5003622	13	30	69
5003627	13	30	69
5003641	11	26	85
5003650	13	31	84
5003651	13	30	74
5003671	13	30	64
5003678	15	34	86
5003680	11	26	85
5003682	15	34	86
5003684	13	30	87
5003691	13	30	68
5003695	13	30	63
5003699	13	30	72
5003704	13	30	63
5003723	14	33	83
5003724	13	30	68
5003726	13	30	87
5003737	13	30	72
5003738	13	30	72
5003739	13	32	60
5003743	13	32	60
5003745	13	30	72
5003750	13	30	71
5003751	13	30	74
5003758	13	30	61
5003760	13	30	68
5003761	13	30	67
5003763	13	30	65
5003771	13	31	84
5003783	13	30	66
5003790	13	30	69
5003791	13	30	71
5003796	13	30	73
5003797	13	30	71
5003800	14	33	83
5003805	13	30	71
5003806	13	32	59
5003811	13	30	67
5003819	13	30	68
5003828	13	30	87
5003834	13	30	70
5003835	13	30	63
5003836	13	30	81
5003846	13	30	87
5003847	13	30	74
5003857	13	32	59
5003859	13	30	63
5003860	13	30	63
5003870	13	30	67
5003872	13	30	65
5003882	13	30	69
5003886	13	30	69
5003900	13	32	59
5003915	11	24	62
5003917	13	30	74
5003920	14	33	83
5003925	13	30	64
5003927	13	30	70
5003928	11	26	85
5003931	13	30	67
5003932	13	30	70
5003935	13	30	71
5003936	11	23	77
5003938	11	26	85
5003947	13	30	66
5003951	12	27	57
5003953	13	30	68
5003959	13	30	63
5003960	13	30	71
5003961	13	32	60
5003973	13	30	73
5003974	13	30	74
5003983	13	29	56
5003985	13	30	69
5003990	14	33	83
5004000	13	30	72
5004008	13	30	64
5004009	13	30	64
5004013	13	30	67
5004015	13	30	72
5004020	13	30	81
5004022	14	33	83
5004023	13	30	74
5004025	13	29	56
5004031	13	30	74
5004039	13	30	73
5004043	13	30	69
5004049	13	30	68
5004052	13	30	72
5004058	13	30	68
5004060	13	30	69
5004062	13	30	68
5004067	13	30	64
5004068	13	30	81
5004079	13	29	78
5004083	13	30	65
5004085	13	30	65
5004087	13	30	69
5004089	14	33	83
5004093	13	32	59
5004095	13	29	56
5004097	13	29	56
5004099	13	30	73
5004103	13	30	65
5004111	13	30	69
5004114	13	30	72
5004120	13	30	63
5004123	14	33	83
5004126	13	30	68
5004128	13	30	68
5004138	13	30	82
5004143	13	29	56
5004144	13	30	65
5004147	13	32	60
5004151	13	32	60
5004154	12	28	58
5004162	12	27	57
5004166	13	30	65
5004168	13	30	65
5004172	13	30	67
5004178	11	23	77
5004180	13	30	61
5004181	13	30	61
5004183	13	30	71
5004184	13	30	66
5004196	14	33	80
5004197	13	30	64
5004205	13	30	65
5004209	13	30	74
5004213	13	30	67
5004215	13	30	72
5004228	13	30	63
5004229	13	30	66
5004234	13	30	65
5004239	13	30	61
5004241	13	32	60
5004244	11	26	85
5004246	11	23	77
5004256	14	33	83
5004262	11	26	85
5004264	13	30	69
5004265	14	33	83
5004268	13	30	61
5004269	14	33	83
5004270	13	30	63
5004271	13	30	67
5004279	13	30	81
5004280	12	28	58
5004285	13	32	60
5004289	14	33	80
5004297	15	34	86
5004298	14	33	80
5004299	13	30	68
5004300	13	30	69
5004306	13	30	70
5004307	11	25	76
5004309	13	30	64
5004310	13	30	68
5004312	13	30	64
5004313	13	30	63
5004325	13	30	69
5004327	13	30	63
5004328	13	30	66
5004329	13	30	70
5004331	11	24	62
5004338	14	33	83
5004356	13	30	65
5004357	13	30	74
5004367	13	29	56
5004368	13	29	56
5004370	13	30	87
5004375	14	33	83
5004376	13	30	71
5004377	14	33	83
5004384	13	30	87
5004385	13	30	87
5004386	13	29	56
5004391	13	30	87
5004397	13	30	69
5004399	11	23	77
5004400	11	23	77
5004405	11	23	77
5004410	13	30	71
5004411	13	30	74
5004416	11	23	77
5004417	11	23	77
5004419	13	30	68
5004420	13	30	68
5004424	13	30	87
5004428	13	31	84
5004430	13	29	56
5004432	13	30	65
5004433	13	30	63
5004434	13	30	87
5004436	14	33	83
5004438	13	30	73
5004446	14	33	83
5004447	13	30	81
5004448	13	30	67
5004449	14	33	83
5004450	13	30	72
5004451	13	30	87
5004453	13	30	87
5004455	13	30	87
5004456	13	30	74
5004460	13	30	81
5004462	13	30	87
5004468	14	33	80
5004469	13	30	73
5004470	13	30	66
5004483	14	33	80
5004484	13	30	74
5004485	13	30	87
5004486	13	30	68
5004487	13	30	87
5004491	13	30	63
5004493	13	30	69
5004501	13	30	69
5004507	13	30	66
5004511	13	30	71
5004512	13	30	81
5004516	13	30	68
5004517	13	30	67
5004522	13	30	81
5004526	11	23	77
5004527	14	33	83
5004530	13	30	65
5004533	13	30	73
5004539	14	33	83
5004541	13	30	64
5004542	13	30	63
5004546	14	33	83
5004553	13	30	69
5004557	13	30	87
5004558	13	32	59
5004559	13	30	68
5004566	13	30	81
5004570	11	23	55
5004572	13	30	65
5004585	13	30	65
5004588	13	30	87
5004596	13	30	67
5004598	13	30	65
5004599	13	30	65
5004600	13	30	87
5004602	13	30	67
5004605	14	33	83
5004606	14	33	83
5004610	14	33	83
5004616	14	33	83
5004622	13	30	65
5004623	13	30	61
5004624	13	30	67
5004626	13	30	61
5004628	13	32	60
5004631	13	30	64
5004632	13	30	72
5004633	13	30	87
5004634	14	33	83
5004637	13	30	63
5004639	13	30	65
5004645	13	29	56
5004646	14	33	83
5004649	13	30	81
5004650	13	30	81
5004651	13	30	87
5004656	13	30	87
5004658	13	30	87
5004659	13	30	87
5004665	13	30	64
5004667	12	28	58
5004670	13	30	87
5004671	13	30	67
5004673	13	30	87
5004676	13	30	70
5004687	11	23	75
5004688	13	30	65
5004690	14	33	83
5004693	13	32	60
5004694	13	32	60
5004696	13	30	63
5004697	13	32	60
5004699	14	33	83
5004701	13	30	68
5004706	13	30	71
5004707	13	30	74
5004710	13	30	70
5004711	14	33	83
5004713	13	30	64
5004714	13	30	73
5004715	13	30	61
5004717	13	30	69
5004719	13	30	63
5004721	13	29	56
5004722	13	30	66
5004723	13	30	74
5004724	13	30	73
5004726	13	30	64
5004727	13	30	66
5004728	13	30	72
5004730	13	30	63
5004731	14	33	80
5004737	13	30	72
5004738	13	30	81
5004739	14	33	83
5004740	13	32	60
5004742	14	33	83
5004747	13	30	66
5004748	13	30	68
5004749	13	30	64
5004752	11	23	77
5004753	11	23	77
5004754	13	30	81
5004757	13	30	68
5004759	14	33	80
5004760	13	30	81
5004762	14	33	83
5004763	13	30	87
5004765	13	29	56
5004771	13	32	60
5004772	13	32	60
5004777	13	32	59
5004778	13	30	87
5004779	13	30	87
5004786	11	23	77
5004787	14	33	83
5004789	14	33	83
5004793	13	30	72
5004794	13	32	60
5004796	13	30	87
5004799	14	33	83
5004802	13	32	60
5004803	14	33	83
5004806	13	30	64
5004810	11	26	85
5004811	14	33	80
5004814	13	30	87
5004817	13	29	78
5004819	14	33	83
5004822	13	30	81
5004823	13	30	81
5004827	14	33	83
5004830	13	30	66
5004831	13	30	69
5004832	14	33	83
5004834	13	32	59
5004835	13	30	67
5004839	13	30	87
5004841	13	30	68
5004844	11	26	85
5004845	13	32	60
5004848	13	30	73
5004849	13	30	74
5004851	14	33	80
5004852	11	26	85
5004853	12	27	57
5004854	13	30	70
5004855	13	30	70
5004856	13	30	87
5004857	13	30	64
5004858	13	30	68
5004859	14	33	83
5004860	13	30	87
5004862	13	30	73
5004866	13	30	87
5004867	13	30	71
5004869	11	26	85
5004870	13	30	70
5004871	13	30	68
5004873	13	30	66
5004874	14	33	83
5004877	13	30	87
5004878	13	30	64
5004884	13	30	87
5004886	13	30	87
5004888	13	30	87
5004889	13	30	87
5004891	13	30	71
5004892	13	30	70
5004893	13	29	56
5004894	13	30	69
5004895	13	30	70
5004897	13	30	66
5004898	13	30	73
5004900	13	30	74
5004903	13	30	68
5004906	13	30	64
5004908	13	30	71
5004910	13	30	74
5004911	13	30	70
5004914	13	30	73
5004915	11	23	77
5004916	13	30	66
5004917	13	30	67
5004918	11	23	77
5004919	13	30	70
5004920	13	32	59
5004921	11	23	77
5004922	13	30	87
5004923	13	30	64
5004925	13	30	65
5004926	13	30	64
5004927	13	30	68
5004928	13	30	63
5004929	13	30	63
5004930	11	26	85
5004934	13	30	87
5004935	14	33	83
5004936	13	30	68
5004937	13	30	67
5004940	14	33	83
5004941	13	30	82
5004942	13	30	67
5004944	13	30	68
5004948	13	30	65
5004949	13	30	63
5004950	13	30	70
5004951	14	33	80
5004952	13	30	67
5004955	13	29	56
5004958	13	30	69
5004959	13	30	64
5004960	13	30	87
5004961	11	23	77
5004962	13	30	71
5004965	13	30	87
5004966	13	30	87
5004967	13	30	71
5004968	13	30	65
5004969	13	30	68
5004971	13	30	87
5004972	13	30	69
5004973	13	30	74
5004974	14	33	80
5004976	13	30	87
5004977	13	30	87
5004978	13	30	65
5004979	14	33	83
5004980	13	30	73
5004981	13	30	73
5004985	13	30	70
5004986	11	23	77
5004988	13	32	59
5004989	12	28	58
5004990	13	30	70
5004991	13	30	65
5004992	13	30	71
5004993	14	33	83
5004995	14	33	80
5004996	13	32	59
5004998	13	30	71
5004999	13	30	65
5005001	13	30	87
5005003	13	30	74
5005004	13	30	74
5005005	13	32	79
5005006	13	30	81
5005007	11	25	76
5005009	14	33	80
5005010	11	23	77
5005013	13	29	78
5005015	13	30	87
5005017	13	30	63
5005018	15	34	86
5005019	13	30	65
5005021	12	28	58
5005022	13	30	61
5005024	13	30	87
5005025	11	23	77
5005026	11	23	77
5005027	13	30	81
5005028	14	33	80
5005030	14	33	83
5005031	14	33	83
5005034	13	30	87
5005035	13	30	87
5005036	13	30	87
5005037	13	30	69
5005039	13	30	64
5005040	13	30	87
5005042	14	33	83
5005043	13	32	59
5005045	13	30	70
5005046	13	30	70
5005049	13	30	70
5005053	13	30	87
5005054	13	30	72
5005055	13	30	72
5005057	13	32	59
5005058	13	30	63
5005059	13	30	87
5005060	13	30	87
5005062	13	30	74
5005063	13	30	87
5005064	13	30	72
5005065	14	33	83
5005066	13	30	87
5005068	13	30	66
5005069	13	32	59
5005070	13	30	72
5005073	14	33	83
5005074	13	30	69
5005075	13	30	74
5005076	13	30	63
5005078	13	30	87
5005079	13	30	73
5005081	13	30	72
5005082	13	30	72
5005086	14	33	83
5005088	13	30	72
5005089	14	33	83
5005090	13	30	87
5005091	11	23	77
5005092	11	23	77
5005093	13	30	70
5005094	13	30	87
5005095	13	30	70
5005096	13	32	59
5005098	13	30	73
5005099	13	30	87
5005101	13	30	87
5005102	13	30	71
5005103	11	23	77
5005104	11	23	77
5005106	13	30	73
5005107	13	32	79
5005109	13	30	71
5005111	13	30	70
5005113	13	30	74
5005115	13	30	71
5005116	13	30	87
5005118	13	30	70
5005119	13	30	66
5005120	13	30	87
5005121	13	30	63
5005126	13	30	67
5005127	13	30	72
5005128	13	30	68
5005129	13	30	73
5005130	13	30	74
5005131	13	30	68
5005132	13	30	69
5005133	13	30	87
5005134	13	30	69
5005135	13	30	72
5005136	13	30	87
5005137	13	30	87
5005139	13	30	81
5005140	13	30	73
5005141	14	33	83
5005143	13	30	66
5005144	13	30	71
5005145	13	30	74
5005146	13	30	63
5005149	13	30	64
5005151	13	30	87
5005154	13	30	72
5005157	13	30	63
5005158	13	30	61
5005162	13	30	87
5005164	14	33	83
5005165	13	30	71
5005166	13	30	70
5005167	13	30	68
5005168	13	30	87
5005169	13	30	87
5005171	13	30	72
5005172	13	30	68
5005174	13	30	63
5005175	13	30	63
5005176	13	30	73
5005177	11	23	77
5005178	11	23	77
5005179	13	30	71
5005180	13	30	72
5005182	14	33	80
5005184	13	30	61
5005185	13	30	72
5005186	13	30	72
5005187	13	30	87
5005188	13	30	87
5005189	14	33	83
5005190	13	30	65
5005191	13	30	74
5005192	13	30	66
5005193	14	33	83
5005194	13	30	72
5005195	13	30	66
5005197	14	33	80
5005198	13	30	81
5005199	13	30	81
5005200	13	30	81
5005205	13	30	81
5005206	13	30	70
5005207	13	30	74
5005208	13	30	65
5005209	13	32	59
5005210	13	30	66
5005212	13	32	59
5005213	13	32	59
5005214	14	33	83
5005215	13	30	63
5005216	13	30	70
5005217	13	30	72
5005218	14	33	83
5005219	14	33	83
5005221	14	33	83
5005222	13	31	84
5005223	13	30	81
5005224	13	30	63
5005225	14	33	83
5005226	14	33	83
5005227	13	30	74
5005228	13	30	66
5005230	13	30	69
5005231	13	31	84
5005232	13	30	87
5005233	13	30	87
5005235	14	33	83
5005236	13	30	81
5005237	13	32	79
5005238	13	30	72
5005239	13	30	70
5005240	13	30	63
5005241	13	30	65
5005242	13	30	87
5005243	13	30	87
5005244	13	30	63
5005245	11	23	77
5005246	13	32	59
5005247	13	30	72
5005248	13	30	81
5005249	11	23	77
5005250	11	24	62
5005251	14	33	83
5005252	13	30	63
5005253	14	33	83
5005254	13	30	87
5005255	14	33	83
5005256	13	30	74
5005257	13	30	87
5005258	13	30	87
5005259	13	30	87
5005260	13	30	63
5005261	13	30	74
5005262	13	30	72
5005263	13	30	70
5005265	13	30	87
5005266	13	30	70
5005267	13	30	69
5005268	13	30	70
5005269	14	33	83
5005270	13	30	68
5005271	13	30	87
5005272	13	30	87
5005273	13	30	67
5005274	13	30	69
5005276	13	30	64
5005277	13	30	72
5005278	13	30	65
5005279	14	33	83
5005280	13	30	63
5005282	13	30	87
5005283	13	30	87
5005284	13	32	59
5005285	11	23	75
5005286	13	32	59
5005287	13	32	59
5005288	14	33	83
5005289	13	30	71
5005290	13	30	70
5005291	13	30	69
5005292	13	30	69
5005293	13	30	63
5005294	13	30	69
5005295	14	33	83
5005297	14	33	83
5005298	13	30	81
5005299	13	30	74
5005300	13	30	87
5005301	13	30	87
5005302	11	26	85
5005303	14	33	83
5005304	14	33	83
5005305	13	30	65
5005306	13	30	64
5005307	13	30	71
5005308	14	33	83
5005309	13	30	67
5005310	13	31	84
5005312	13	30	70
5005313	13	30	87
5005314	13	30	87
5005315	13	30	70
5005316	13	30	74
5005317	13	30	65
5005318	13	30	66
5005319	13	30	70
5005320	13	30	70
5005321	13	30	66
5005322	13	30	87
5005323	13	30	72
5005324	13	30	87
5005325	13	30	66
5005326	13	30	87
5005327	13	30	87
5005328	13	30	64
5005329	13	30	72
5005331	13	30	70
5005332	13	30	74
5005333	13	30	67
5005334	13	30	81
5005335	13	30	67
5005336	13	30	67
5005337	13	30	87
5005338	11	23	75
5005339	13	30	87
5005340	13	30	87
5005341	13	30	74
5005342	13	30	71
5005343	13	30	87
5005344	11	23	75
5005345	13	30	81
5005346	13	30	72
5005347	13	29	56
5005348	13	30	65
5005349	11	23	75
5005350	13	30	64
5005351	13	30	74
5005352	13	30	64
5005353	13	30	67
5005354	13	30	68
5005355	11	24	62
5005356	13	30	87
5005357	13	30	81
5005358	13	30	67
5005359	14	33	80
5005360	13	30	81
5005361	14	33	83
5005362	14	33	83
5005363	14	33	80
5005364	14	33	83
5005365	13	30	66
5005366	13	30	72
5005367	14	33	80
5005368	14	33	83
5005369	14	33	80
5005370	13	30	65
5005371	13	30	68
5005372	14	33	83
5005373	13	30	87
5005374	13	30	67
5005375	13	30	87
5005376	13	30	65
5005377	14	33	83
5005378	13	30	64
5005379	13	30	87
5005380	13	30	87
5005381	13	29	56
5005382	14	33	83
5005383	13	30	87
5005384	13	30	67
5005385	13	30	61
5005386	13	30	67
5005387	13	30	63
5005388	13	30	87
5005389	13	30	66
5005390	13	29	56
5005391	13	30	87
5005392	13	30	87
5005393	13	30	87
5005394	13	30	69
5005395	13	30	87
5005396	12	28	58
5005397	13	30	68
5005398	13	30	87
5005399	13	29	56
5005400	13	30	87
5005401	13	30	87
5005402	14	33	80
5005403	13	32	59
5005404	13	30	69
5005405	13	30	65
5005406	13	30	87
5005407	13	30	87
5005408	13	30	87
5005409	13	30	87
5005410	13	30	87
5005411	13	30	67
5005412	11	26	85
5005413	14	33	83
5005414	13	30	68
5005415	13	30	87
5005416	13	30	87
5005417	13	30	87
5005418	13	30	70
5005419	13	30	73
5005420	13	30	69
5005421	13	29	56
5005422	13	30	87
5005423	13	30	65
