2010242	9380
2010258	9900
2010364	9280
2010392	9040
2010420	8455
2010485	9480
2010487	8740
2010497	8740
2010513	9480
2010536	9200
2010537	8900
2010573	8740
2010577	8740
2010578	9220
2010580	8060
2010588	9040
2010614	9360
2010620	9360
2010622	9200
2010643	9220
2010662	9620
2010677	9680
2010698	9540
2010721	10000
2010728	8136
2010746	9040
2010774	10320
2010775	9288
2010791	9800
2010801	10060
2010802	10000
2010810	9360
2000907	9700
2001567	9747
2003348	9900
2004162	9380
2004320	9900
2004513	9380
2004828	9700
2005453	9700
2005831	9380
2006031	9740
2007145	9380
2007201	9900
2007765	9900
2008029	9215
2008073	8640
2008109	9380
2008284	9900
2008435	9900
2008513	9380
2008616	8640
2008702	9380
2008729	8640
2008781	8640
2009088	8640
2009106	8640
2009154	9700
2009155	9380
2009206	9900
2009279	9900
2009424	10340
2009534	8640
2009649	9380
2009720	9380
2009753	9900
2009820	9380
2009923	9380
2010160	9900
2010227	9900
2010236	9380
2010256	9380
2010259	9380
2010261	9640
2010306	9700
2010309	9709
2010330	8740
2010346	8455
2010350	8900
2010379	8840
2010381	8060
2010410	9300
2010523	8960
2010551	8960
2010575	8900
2010604	8740
2010610	8900
2010611	8900
2010615	8840
2010616	8840
2010626	8840
2010665	8840
2010700	8060
2010732	9940
2010770	9800
2010777	9300
2000538	10200
2000791	9900
2000962	10200
2001358	10440
2002578	9380
2002959	8910
2004422	9380
2005564	9900
2005585	9900
2007060	9380
2007125	9900
2007846	8910
2007888	9700
2008413	9900
2008544	9900
2008664	8640
2008692	8640
2008715	8442
2008813	9380
2008860	9380
2009021	10260
2009098	9380
2009189	9380
2009262	9380
2009416	10260
2009542	10260
2009576	9380
2009610	9740
2009729	9900
2009738	9380
2009747	9380
2009768	9380
2009893	8640
2009902	9380
2010038	9380
2010085	9380
2010086	9380
2010153	8640
2010297	8640
2010322	9300
2010326	8740
2010404	7657
2010415	8303
2010418	8060
2010460	9100
2010464	9040
2010495	8060
2010508	9100
2010542	8060
2010549	8740
2010550	8840
2010561	6440
2010563	8780
2010567	8840
2010621	9040
2010642	8060
2010702	8060
2010703	9120
2010718	9480
2010747	9040
2010753	9040
2010761	9040
2010762	9040
2010768	9040
2010781	7376
2010793	10320
2003001	9380
2003508	9900
2003635	9900
2003982	10340
2004142	9900
2004358	9900
2004375	9900
2004517	9900
2005186	9900
2005352	9380
2005535	10340
2005696	8640
2005847	9380
2005851	9380
2005967	9380
2005994	9900
2007523	10440
2007625	9900
2007783	9740
2007815	8640
2007997	9740
2008149	10340
2008561	9900
2008621	8442
2008842	9900
2008970	9380
2009241	9900
2009301	9900
2009317	8640
2009318	9740
2009374	9900
2009570	9900
2009662	9900
2009695	9900
2009709	8640
2009825	9900
2009854	9900
2009858	8640
2010064	9900
2010097	8640
2010127	9660
2010137	9380
2010281	7973
2010308	9900
2010315	8640
2010468	8060
2010480	8740
2010500	8840
2010501	9200
2010502	9480
2010507	9360
2010518	8900
2010526	9360
2010543	8835
2010547	9220
2010564	8060
2010579	8740
2010597	9360
2010637	9040
2010646	9420
2010664	7657
2010666	8588
2010675	8740
2010714	9300
2010717	8060
2010741	8840
2010742	9360
2010771	10320
2010783	9800
2000856	9380
2001536	9900
2001642	9380
2002586	9900
2004575	8640
2004648	10260
2004649	9900
2004893	9380
2005214	9380
2005456	9900
2005527	9380
2005619	8911
2005992	9900
2006002	9740
2007164	9380
2007349	9380
2007389	9380
2007441	9380
2007500	9380
2007501	8640
2007502	8640
2007649	9740
2007767	9380
2007798	9380
2007919	10260
2008294	9900
2008629	8640
2008679	9380
2008902	9900
2008989	9900
2009022	9900
2009025	9900
2009060	9900
2009084	9900
2009118	9900
2009136	9900
2009237	9380
2009501	8640
2009624	9900
2009666	9900
2009819	9380
2009830	9380
2009837	9900
2009849	7776
2009909	9900
2009965	8640
2010041	8640
2010114	9380
2010148	9380
2010255	8640
2010276	9380
2010327	9360
2010347	8835
2010403	9300
2010409	9480
2010427	9300
2010471	8835
2010479	7232
2010488	9200
2010524	8840
2010527	9480
2010541	9040
2010667	8455
2010694	9040
2010729	10000
2010785	8900
2010820	3872
2002683	9900
2002853	9900
2002911	10440
2002955	9380
2003074	9900
2003895	9900
2003924	9700
2004048	9900
2004137	10120
2004432	8910
2005237	9380
2005396	9780
2007030	9600
2007138	9380
2007152	10200
2007344	9700
2007530	9380
2007636	9900
2007643	9900
2007839	8640
2007892	9380
2007911	9700
2007995	9900
2008026	9900
2008414	10340
2008455	9900
2008504	9380
2008674	8640
2008911	9380
2008930	9900
2008936	9900
2009104	9380
2009261	9900
2009341	9900
2009543	8640
2009594	9380
2009759	8640
2009803	9900
2009915	10340
2010025	8640
2010058	9380
2010257	9380
2010271	8640
2010312	9640
2010325	8740
2010360	9220
2010372	8800
2010386	8060
2010387	8060
2010396	8949
2010467	9300
2010491	9620
2010581	9300
2010589	9100
2010617	9200
2010634	8900
2010690	8740
2010691	9360
2010692	9420
2010720	9040
2010737	9680
2010749	8772
2010767	9940
2010772	9540
2010792	9880
2010807	9360
2010813	8772
2010818	7657
2002038	10340
2002738	9900
2003270	9900
2003877	10200
2004328	8640
2004618	9380
2005038	9380
2005391	9380
2005402	9380
2005824	9380
2005858	9900
2005884	9900
2005957	9380
2007415	10260
2007449	9380
2007640	9700
2007644	9900
2007654	9780
2007804	9900
2007917	9900
2007939	8640
2007967	9380
2008120	9600
2008188	9900
2008278	9380
2008304	9380
2008330	8602
2008623	8640
2008920	9380
2008964	8640
2009020	8911
2009273	8640
2009299	9900
2009307	9900
2009400	9380
2009462	9900
2009507	9380
2009676	9900
2009681	9900
2009711	9900
2009723	9900
2009801	9900
2009857	8640
2010062	9380
2010103	8640
2010135	7776
2010262	9380
2010265	9380
2010279	10060
2010291	8640
2010461	8840
2010466	9040
2010529	9280
2010560	8900
2010590	9480
2010636	8060
2010640	8398
2010641	8840
2010656	9200
2010657	8398
2010659	9300
2010660	9420
2010669	9200
2010716	9620
2010726	8900
2010799	10320
2000280	13545
2007592	11610
2008468	9915
2008853	17175
2008854	14025
2009421	21780
2009453	14025
2009931	12090
2010452	15975
2010627	10650
2010755	31455
2010786	11130
2010787	12090
2010819	11130
2001655	10340
2008052	10340
2009407	9405
2010028	7776
2010354	9540
2010510	8900
2010530	9200
2010548	9200
2010596	8740
2010631	9006
2010638	9540
2010707	8892
2000011	17910
2000171	10695
2000292	11910
2000581	11175
2001565	10125
2001591	10890
2001933	11415
2002936	13545
2003305	11850
2003945	10155
2004237	12585
2004311	13545
2004894	15000
2005098	11910
2005661	11130
2005920	10155
2007037	10155
2007081	9478
2007590	16455
2007637	8715
2007833	10935
2007957	11370
2008101	10545
2008226	10155
2008465	11010
2008699	10935
2008998	10155
2009108	10935
2009749	10890
2009783	18522
2009799	8514
2009826	10650
2009897	11370
2009905	10699
2010045	8715
2010079	9195
2010155	10650
2010182	9478
2010184	12090
2010188	10155
2010193	10650
2010229	9940
2010250	14520
2010301	10650
2010317	25155
2010332	11284
2010374	10650
2010391	19590
2010395	8715
2010430	10155
2010436	14520
2010458	38715
2010463	10155
2010477	9675
2010516	11130
2010565	10650
2010585	11130
2010592	11610
2010595	15975
2010633	11850
2010639	10612
2010648	10155
2010651	10836
2010695	16455
2010701	10650
2010709	11370
2010710	31455
2010738	10478
2010743	16455
2010765	10478
2010780	12090
2010789	36285
2010796	12090
2010797	16455
2010803	12090
2010806	25155
2010808	12090
2010814	12090
2010815	12090
2001294	9900
2003162	9900
2003679	9900
2003851	9900
2005173	9660
2005427	9900
2007278	9900
2007401	9660
2007614	9380
2007686	9380
2007895	9380
2008406	9380
2008419	9700
2008848	9380
2009033	9380
2009144	9380
2009185	9380
2009269	9380
2009272	9380
2009579	9380
2009659	9380
2009678	9900
2009774	9380
2009809	9380
2009848	9380
2009875	9900
2009990	9900
2010003	9380
2010069	9900
2010117	9380
2010244	9380
2010245	8911
2010277	9380
2010339	9040
2010343	8740
2010351	8588
2010378	8900
2010559	8740
2010582	9200
2010602	8740
2010605	8740
2010612	8740
2010652	8740
2010658	8740
2010671	8060
2010672	8740
2010684	8303
2010713	8740
2010715	8740
2010750	8740
2010779	8740
2000056	22740
2000118	11060
2000704	10410
2001335	13305
2007600	9435
2007604	10650
2008746	7740
2009784	12090
2010630	11130
2010736	12585
